Word,Count
tank.ReferenceLevelResetDate,1
add,1
litercheck,1
encrypted,1
sale.NozzleId,1
F_2244F,1
through,1
F_2245A,1
property,1
Common.Enumerators.TankStatusEnum.HighWaterLevel:,1
//this.LastNozzleUsed,1
Common.Enumerators.TankStatusEnum.LevelIncrease:,1
Common.Enumerators.TankStatusEnum.FillingInit:,1
(Data.AlertDefinition,1
F_2244E,1
\this.database.Refresh(Telerik.OpenAccess.RefreshMode.OverwriteChangesFromStore,\,1
via,1
\this.tablesToLog.Add("\TankSetting"\);\,1
καταχώρηση,1
\"\.delete"\;\,1
fileNames.Add(fileName);,1
this.ReferenceLevelDate,1
ανεγαγμένη,1
Fuel,1
if(!scope.Transaction.IsManaged),1
EvaluateAlert(Data.Tank,1
a.IsStationAlert);,1
Tank,1
(height,1
Ποντίκι,1
alarm.TankId,1
invoice.InvoiceTypeId),1
authorized),1
dd/MM/yyyy}..,1
typed,1
filling.Tank.CurrentVolume;,1
\"\FuelLevelBase"\)\,1
Runtime,1
value));,1
κάνετε.,1
deletes),1
ft.FuelTypeId).ToList();,1
values:,1
τιμής,1
false,1
Common.Enumerators.TankStatusEnum.FuelExtractionInit:,1
raising,1
inl.TankFillingId.HasValue,1
nSale.TotalPrice;,1
balance.TimeStart);,1
typelib,1
(currentPriceRecord,1
prev;,1
encryption,1
{0:ddd,1
!e.ResolvedDate.HasValue);,1
Μέγιστη,1
densityAvg);,1
\(System.IO.File.Exists("\Tank.log"\))\,1
tf.InvoiceLines).Where(il,1
foreach(object,1
\"\Δεξαμενή\,1
up;,1
tank.SystemEvents.Add(alarm);,1
previousLevel.Height.Value;,1
customize,1
this.GetLastSale();,1
έγιναν,1
Implementation.OptionHandler.Instance.CheckFillingCancel,1
strongly,1
10),1
Implementation.OptionHandler.Instance.CheckFillinInvoices,1
//,1
System.IO.File.Delete(fileName);,1
decrypted</param>,1
Overrides,1
decimal.Round(currentSale.TotalVolume,1
\name="\PlainText"\>Text\,1
\error.AddErrorInfo(Properties.Resources.TankFillingValidator_TankPriceCreationFailed,\,1
(totalVol,1
tankPrice,1
Guid.NewGuid().ToString(),1
(invoice.Trader.InvoiceTypeId.HasValue,1
(int)Common.Enumerators.TankStatusEnum.FuelExtraction,1
invoiceLIne.FuelDensity),1
this.database.CreateEntity<Data.Balance>();,1
tank.AlarmDelayTime),1
looking,1
!e.ResolvedDate.HasValue).ToList();,1
χρήσης,1
F_2236B2,1
qInvOther,1
\"\Deletes\\"\\,1
DateTime.Now.Subtract(tank.ReferenceLevelResetDate).TotalSeconds,1
999999;,1
το,1
1).Select(t=>t.Tank)),1
densities.Count;,1
authorized,1
etc,1
\string.Format("\MinimumSetTime\,1
υπάρχει,1
\(System.IO.File.Exists("\Data.log"\))\,1
Ακροσωλήνιο,1
attributes,1
(usagePeriod,1
συνολικός,1
Οθόνη,1
F_2245C,1
F_2236A1,1
Common.Enumerators.TankStatusEnum.Waiting:,1
returned,1
startParameters.FuelHeight);,1
Visual,1
1,1
//F_2244F,1
tank.GetTankVolume(tank.FuelLevel));,1
(invL.Invoice.InvoiceType.TransactionType,1
DeviceSetting_CommunicationController_DeviceSerialNumber,1
με,1
(tf.LevelEnd,1
values.ActiveNozzle).FirstOrDefault().NozzleId;,1
components,1
!a.AlertIsDisabled,1
Encrypts,1
currentDensity;,1
this.SalesTransactions,1
filling.Tank.TankPrices.Where(tp=>tp.ChangeDate,1
this.FuelLevel;,1
generic,1
(entity.GetType(),1
edit,1
strongly-typed,1
decrypted,1
Decrypts,1
System.DateTime.Now));,1
Allows,1
lookups,1
(!alert.IsTankAlert),1
sale.SalesPrice,1
this.Database.GetUsagePeriod(filling.TransactionTime);,1
filling.TankPrice,1
0,1
\vatMult,\,1
//Update,1
tank.TotalVolume);,1
διαφορας,1
TankSaleView,1
this.TankId).Count();,1
tankPrice.FuelDensity,1
tankPrice.TankFillings.Add(filling);,1
endParameters.CurrentTemperatur);,1
ftpc.SumTotalOut,1
send,1
\"\MinFuelHeight"\,\,1
Common.Enumerators.TankStatusEnum.Waiting,1
filling.TankPriceId,1
Αναγωγή,1
To,1
scope.Transaction.Begin();,1
Information,1
disp..CurrentValue;,1
(tup,1
this.Delete(entity);,1
cached,1
tf.LevelEnd,1
exposed,1
this.CheckUsagePeriod();,1
previousValue;,1
GUID,1
A,1
(nSale.TotalVolumeStart,1
Φορολογικός,1
currentSale.TotalVolume),1
(currentSale.TotalizerEnd,1
Ογκος,1
(filling.TankId,1
//F_2245A,1
{0:N2},1
tank.IsLiterCheck,1
these,1
(int)Common.Enumerators.TankStatusEnum.Selling,1
instance,1
sysEvent.Tank.PeriodMaximum,1
used,1
sw,1
=1,1
invoice.TotalAmount,1
usagePeriod.UsagePeriodId;,1
Ελάχιστο,1
alarm.Tank,1
increasing,1
(nozzle.AlertValidIndex,1
επιτρεπόμενη,1
.ResX,1
Common.Enumerators.TankStatusEnum.Offline:,1
invoiceLIne.UnitPrice),1
(tf.LevelStart,1
Utility,1
Common.Enumerators.TankStatusEnum.Filling,1
τον,1
currentSale.TotalPrice;,1
F_2239B,1
\this.SerializeItem(entity,\,1
//F_2244E,1
περίοδος,1
(filling.TankPrice,1
about,1
\name="\CipherText"\>Text\,1
false;,1
filling.TankPrice.FuelDensity,1
from,1
tank.GetTankVolumeNormalized(data.Values.FuelHeight);,1
3),1
args.PropertyName,1
invoiceLIne,1
levelStart,1
\{0}"\,\,1
invoice.InvoiceTypeId,1
Common.Enumerators.TankStatusEnum.LevelDecrease:,1
\db.NormalizeVolume(tf.Volume,\,1
Change,1
\HH:mm:ss}\r\n"\,\,1
EvaluateAlert(bool,1
κλειδωμένη,1
this.ReferenceLevel,1
tank.TankId;,1
που,1
tank.Temperatire);,1
ID,1
height,1
MethodInfo,1
below:,1
Κάρτα,1
(startLevel,1
\error.AddErrorInfo(messageText,\,1
Studio,1
literCheckType,1
TankUsagePeriod,1
Returns,1
Setting,1
[assembly:,1
/str,1
n.OrderId,1
while,1
θα,1
